,State,Agency Type,Agency Name,Population ,Assault Offenses,Aggravated Assault,Simple Assault,Intimidation,Homicide Offenses,Murder and Nonnegligent Manslaughter,Negligent Manslaughter,Justifiable Homicide,Kidnapping/ Abduction,Sex Offenses,Rape,Sodomy,Sexual Assault With An Object,Fondling,Sex Offenses  Nonforcible,Incest,Statutory Rape,Arson,Bribery,Burglary/ Breaking & Entering,Counter- feiting/ Forgery,Destruction/ Damage/ Vandalism,Embezzle- ment,Extortion/ Blackmail,Fraud Offenses,False Pretenses/ Swindle/ Confidence Game,Credit Card/ Automated Teller Machine Fraud,Imperson- ation,Welfare Fraud,Wire Fraud,Larceny- Theft Offenses,Pocket- picking,Purse- snatching,Shop- lifting,Theft From Building,Theft From Coin- operated Machine,Theft From Motor Vehicle,Theft of Motor Vehicle Parts or Accessories,All Other Larceny,Motor Vehicle Theft,Robbery,Stolen Property Offenses ,Drug/ Narcotic Offenses,Drug/ Narcotic Violations,Drug Equipment Violations,Gambling Offenses,Betting/ Wagering,Operating/ Promoting/ Assisting Gambling,Gambling Equipment Violations,Sports Tampering,Porno- graphy/ Obscene Material,Prost- itution Offenses,Prost- itution,Assisting or Pro- moting Prost- itution,Weapon Law Violations
1233,KENTUCKY,Cities,Russell,3385,10.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,5.0,5.0,3.0,0.0,8.0,3.0,5.0,0.0,0.0,0.0,59.0,0.0,1.0,16.0,3.0,1.0,13.0,1.0,24.0,0.0,1.0,2.0,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,KENTUCKY,Cities,Russell Springs,2453,38.0,3.0,25.0,10.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,5.0,3.0,0.0,5.0,2.0,1.0,2.0,0.0,0.0,52.0,0.0,2.0,26.0,0.0,0.0,4.0,1.0,19.0,3.0,2.0,5.0,18.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1235,KENTUCKY,Cities,Russellville,6968,128.0,12.0,89.0,27.0,0.0,0.0,0.0,0.0,1.0,18.0,4.0,4.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,66.0,19.0,74.0,8.0,0.0,9.0,3.0,4.0,2.0,0.0,0.0,202.0,0.0,0.0,49.0,4.0,1.0,17.0,2.0,129.0,5.0,2.0,5.0,61.0,32.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
1236,KENTUCKY,Cities,Sadieville,309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1237,KENTUCKY,Cities,Salyersville,1870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1238,KENTUCKY,Cities,Science Hill,702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1239,KENTUCKY,Cities,Scottsville,4275,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,0.0,1.0,3.0,63.0,58.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1240,KENTUCKY,Cities,Shelbyville,14425,113.0,18.0,56.0,39.0,1.0,1.0,0.0,0.0,4.0,11.0,3.0,1.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,95.0,20.0,106.0,10.0,0.0,27.0,8.0,9.0,10.0,0.0,0.0,204.0,0.0,0.0,23.0,3.0,0.0,51.0,8.0,119.0,14.0,16.0,5.0,37.0,29.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
1241,KENTUCKY,Cities,Shepherdsville,11372,215.0,10.0,139.0,66.0,0.0,0.0,0.0,0.0,3.0,13.0,3.0,3.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,104.0,15.0,94.0,15.0,0.0,25.0,6.0,11.0,8.0,0.0,0.0,229.0,1.0,0.0,30.0,5.0,1.0,43.0,3.0,146.0,22.0,11.0,10.0,250.0,180.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0
1242,KENTUCKY,Cities,Shively,15422,142.0,16.0,57.0,69.0,6.0,6.0,0.0,0.0,1.0,15.0,7.0,5.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,222.0,19.0,214.0,16.0,0.0,57.0,3.0,26.0,28.0,0.0,0.0,388.0,1.0,7.0,48.0,21.0,1.0,70.0,5.0,235.0,56.0,55.0,31.0,31.0,27.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0
1243,KENTUCKY,Cities,Silver Grove,1112,18.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,1.0,6.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,29.0,0.0,0.0,7.0,1.0,0.0,2.0,0.0,19.0,1.0,1.0,0.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1244,KENTUCKY,Cities,Simpsonville,2550,6.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,10.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,KENTUCKY,Cities,Smiths Grove,728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1246,KENTUCKY,Cities,Somerset,11325,114.0,12.0,70.0,32.0,0.0,0.0,0.0,0.0,6.0,24.0,9.0,2.0,0.0,13.0,0.0,0.0,0.0,5.0,1.0,88.0,27.0,72.0,22.0,0.0,44.0,3.0,33.0,8.0,0.0,0.0,540.0,0.0,1.0,260.0,74.0,0.0,53.0,2.0,150.0,17.0,15.0,20.0,276.0,174.0,102.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0
1247,KENTUCKY,Cities,South Shore,1124,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1248,KENTUCKY,Cities,Springfield,2554,13.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,4.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1249,KENTUCKY,Cities,Stamping Ground,659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1250,KENTUCKY,Cities,Stanford,3498,11.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,59.0,2.0,0.0,0.0,1.0,5.0,2.0,0.0,2.0,58.0,34.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0
1251,KENTUCKY,Cities,Stanton,2748,5.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,5.0,11.0,0.0,0.0,8.0,1.0,5.0,2.0,0.0,0.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,34.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1252,KENTUCKY,Cities,St. Matthews,17651,134.0,6.0,92.0,36.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,127.0,23.0,138.0,25.0,0.0,64.0,6.0,43.0,15.0,0.0,0.0,567.0,1.0,4.0,166.0,77.0,0.0,140.0,12.0,167.0,22.0,30.0,19.0,134.0,93.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,9.0
1253,KENTUCKY,Cities,Strathmoor Village,656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1254,KENTUCKY,Cities,Sturgis,1911,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1255,KENTUCKY,Cities,Taylor Mill,6650,37.0,5.0,28.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,17.0,6.0,0.0,11.0,1.0,5.0,5.0,0.0,0.0,60.0,0.0,0.0,5.0,12.0,0.0,8.0,1.0,34.0,10.0,3.0,7.0,38.0,23.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1256,KENTUCKY,Cities,Taylorsville,780,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,17.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,0.0,1.0,3.0,3.0,5.0,0.0,12.0,1.0,0.0,2.0,19.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1257,KENTUCKY,Cities,Tompkinsville,2402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1258,KENTUCKY,Cities,Trenton,385,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1259,KENTUCKY,Cities,Uniontown,1009,7.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,8.0,1.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1260,KENTUCKY,Cities,Vanceburg,1530,5.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1261,KENTUCKY,Cities,Versailles,8593,295.0,14.0,205.0,76.0,0.0,0.0,0.0,0.0,3.0,25.0,9.0,2.0,0.0,14.0,0.0,0.0,0.0,5.0,0.0,168.0,43.0,224.0,15.0,0.0,61.0,1.0,38.0,22.0,0.0,0.0,514.0,2.0,0.0,57.0,86.0,3.0,129.0,7.0,230.0,28.0,6.0,12.0,278.0,209.0,69.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0
1262,KENTUCKY,Cities,Villa Hills,7540,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,33.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,18.0,5.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1263,KENTUCKY,Cities,Vine Grove,4616,39.0,2.0,19.0,18.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,8.0,1.0,0.0,9.0,3.0,2.0,4.0,0.0,0.0,51.0,1.0,0.0,3.0,2.0,0.0,15.0,0.0,30.0,2.0,2.0,0.0,21.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
1264,KENTUCKY,Cities,Warsaw,1623,12.0,1.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,8.0,2.0,0.0,5.0,2.0,1.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,11.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1265,KENTUCKY,Cities,West Liberty,3444,27.0,1.0,10.0,16.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,14.0,4.0,0.0,1.0,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1266,KENTUCKY,Cities,West Point,813,18.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,22.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,15.0,0.0,0.0,2.0,16.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1267,KENTUCKY,Cities,Wheelwright,775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1268,KENTUCKY,Cities,Whitesburg,2135,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269,KENTUCKY,Cities,Wilder,3064,13.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,7.0,4.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0,63.0,0.0,0.0,3.0,4.0,0.0,22.0,3.0,31.0,4.0,1.0,2.0,30.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1270,KENTUCKY,Cities,Williamsburg,5281,15.0,5.0,2.0,8.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,43.0,13.0,19.0,4.0,0.0,15.0,4.0,9.0,2.0,0.0,0.0,83.0,1.0,3.0,3.0,0.0,1.0,12.0,0.0,63.0,5.0,0.0,18.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
1271,KENTUCKY,Cities,Williamstown,3957,27.0,2.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,15.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,63.0,0.0,1.0,10.0,3.0,4.0,8.0,7.0,30.0,2.0,0.0,5.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1272,KENTUCKY,Cities,Wilmore,3720,24.0,1.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,5.0,26.0,16.0,0.0,6.0,0.0,1.0,5.0,0.0,0.0,77.0,0.0,0.0,1.0,7.0,0.0,23.0,1.0,45.0,2.0,0.0,0.0,25.0,17.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1273,KENTUCKY,Cities,Winchester,18374,228.0,26.0,121.0,81.0,4.0,4.0,0.0,0.0,2.0,20.0,8.0,2.0,0.0,10.0,2.0,0.0,2.0,5.0,0.0,168.0,33.0,170.0,0.0,0.0,57.0,15.0,32.0,10.0,0.0,0.0,773.0,2.0,3.0,139.0,53.0,0.0,100.0,20.0,456.0,36.0,15.0,1.0,312.0,189.0,123.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0
1274,KENTUCKY,Cities,Worthington,1612,5.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275,KENTUCKY,Universities and Colleges,Eastern Kentucky University,16062,53.0,0.0,36.0,17.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48.0,3.0,85.0,0.0,0.0,5.0,1.0,4.0,0.0,0.0,0.0,184.0,0.0,0.0,9.0,91.0,1.0,34.0,0.0,49.0,5.0,1.0,4.0,47.0,25.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276,KENTUCKY,Universities and Colleges,Kentucky State University,2746,17.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,25.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,52.0,2.0,9.0,0.0,30.0,0.0,0.0,1.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1277,KENTUCKY,Universities and Colleges,Morehead State University,10968,11.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,20.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,1.0,7.0,1.0,6.0,1.0,40.0,0.0,1.0,3.0,35.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1278,KENTUCKY,Universities and Colleges,Murray State University,10623,26.0,1.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,50.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,97.0,0.0,0.0,4.0,39.0,0.0,29.0,2.0,23.0,2.0,2.0,3.0,30.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1279,KENTUCKY,Universities and Colleges,Northern Kentucky University,15724,13.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,23.0,21.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,31.0,0.0,27.0,2.0,42.0,0.0,0.0,0.0,39.0,22.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1280,KENTUCKY,Universities and Colleges,University of Kentucky,27226,108.0,2.0,63.0,43.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,40.0,11.0,159.0,7.0,0.0,29.0,2.0,24.0,3.0,0.0,0.0,512.0,1.0,0.0,6.0,243.0,1.0,74.0,2.0,185.0,21.0,3.0,16.0,160.0,99.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1281,KENTUCKY,Universities and Colleges,University of Louisville,21152,52.0,1.0,23.0,28.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,66.0,7.0,0.0,11.0,2.0,9.0,0.0,0.0,0.0,270.0,0.0,1.0,13.0,83.0,0.0,33.0,1.0,139.0,7.0,14.0,0.0,85.0,54.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1282,KENTUCKY,Universities and Colleges,Western Kentucky University,21036,44.0,1.0,27.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,66.0,4.0,56.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,148.0,0.0,0.0,3.0,47.0,0.0,21.0,0.0,77.0,1.0,1.0,3.0,136.0,79.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1283,KENTUCKY,Metropolitan Counties,Allen,21036,27.0,1.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,13.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,56.0,1.0,0.0,0.0,3.0,0.0,6.0,1.0,45.0,10.0,1.0,3.0,76.0,56.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1284,KENTUCKY,Metropolitan Counties,Boone,21036,431.0,19.0,208.0,204.0,2.0,1.0,1.0,0.0,9.0,84.0,21.0,15.0,0.0,48.0,3.0,0.0,3.0,5.0,1.0,359.0,55.0,432.0,82.0,1.0,172.0,11.0,93.0,68.0,0.0,0.0,998.0,3.0,6.0,120.0,39.0,7.0,239.0,31.0,553.0,85.0,13.0,48.0,330.0,211.0,119.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,32.0
1285,KENTUCKY,Metropolitan Counties,Bourbon,21036,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,2.0,1.0,0.0,6.0,3.0,2.0,1.0,0.0,0.0,43.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,35.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1286,KENTUCKY,Metropolitan Counties,Boyd,21036,148.0,8.0,104.0,36.0,1.0,0.0,1.0,0.0,3.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,53.0,10.0,36.0,16.0,0.0,24.0,7.0,14.0,3.0,0.0,0.0,108.0,0.0,0.0,31.0,13.0,0.0,4.0,2.0,58.0,8.0,2.0,42.0,72.0,63.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
